Well_ID,State,District,Block,Village,Latitude,Longitude,Year,pH,EC,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,WQI,Water Quality Classification
W132952074484001,Karnataka,UDIPI,udupi,mandarti,74.8011,13.4978,2022,6.42,4.983606621708336,3.2347491740244907,3.380994674344636,1.3862943611198906,1.3862943611198906,3.258096538021482,1.6094379124341003,1.5260563034950492,3.044522437723423,0.6418538861723948,0.019802627296179712,6.411818267709897,111.03448,Poor
W133947074472501,Karnataka,UDIPI,kundapura,neralakatte,74.7839,13.6631,2022,6.94,5.017279836814924,3.449987545831587,2.7212954278522306,2.9444389791664403,1.9459101490553132,3.4339872044851463,2.1972245773362196,1.2237754316221157,2.995732273553991,0.6931471805599453,0.009950330853168083,6.411818267709897,113.21796,Poor
W132255074541401,Karnataka,UDIPI,udupi,perduru,74.9003,13.3819,2022,7.03,4.709530201312334,3.6270040503958487,2.451005098112319,1.0986122886681098,1.0986122886681098,3.258096538021482,1.6094379124341003,1.5260563034950492,2.5649493574615367,0.6418538861723948,0.019802627296179712,6.411818267709897,105.92142,Poor
W132509074491301,Karnataka,UDIPI,udupi,pethri,74.8169,13.4192,2022,7.2,5.484796933490655,4.45898767581001,3.250374491927572,1.791759469228055,1.6094379124341003,4.189654742026425,3.1354942159291497,1.2237754316221157,3.1780538303479458,0.5306282510621704,0.019802627296179712,6.411818267709897,128.4078,Poor
W133044074463201,Karnataka,UDIPI,udupi,sabrikatta,74.7675,13.5122,2022,7.39,5.049856007249537,4.127134385045092,2.7212954278522306,1.6094379124341003,0.6931471805599453,3.828641396489095,2.5649493574615367,1.5260563034950492,2.772588722239781,0.5877866649021191,0.019802627296179712,6.411818267709897,114.20286,Poor
W133002074423201,Karnataka,UDIPI,udupi,saligrama,74.7008,13.5006,2022,7.97,7.1592919047975645,5.8185981490847825,5.1428324637076415,4.430816798843313,2.995732273553991,5.817111159963204,4.31748811353631,3.624340932976365,4.890349128221754,2.322387720290225,0.636576829071551,6.411818267709897,303.16148,Unsuitable for Drinking
W132307074440501,Karnataka,UDIPI,udupi,santhekatte,74.7347,13.3853,2022,7.32,5.723585101952381,3.6270040503958487,3.9926809084456005,2.0794415416798357,3.58351893845611,3.9318256327243257,2.70805020110221,1.5260563034950492,3.713572066704308,2.379546134130174,0.019802627296179712,6.411818267709897,139.79148,Poor
W132838074444001,Karnataka,UDIPI,udupi,sasthana,74.7344,13.4772,2022,6.98,5.484796933490655,3.449987545831587,3.250374491927572,3.4011973816621555,3.1780538303479458,4.110873864173311,2.833213344056216,1.7749523509116738,3.1780538303479458,1.7404661748405046,0.048790164169432,6.411818267709897,129.02082,Poor
W133615074514501,Karnataka,UDIPI,kundapura,shankarnarayana,74.8511,13.6042,2022,7.01,5.351858133476067,4.127134385045092,2.7212954278522306,2.9444389791664403,2.4849066497880004,3.4339872044851463,2.1972245773362196,1.2237754316221157,3.5263605246161616,0.7419373447293773,0.009950330853168083,6.411818267709897,124.20754,Poor
W133045074502401,Karnataka,UDIPI,udupi,shiroor,74.8339,13.5125,2022,7.16,4.948759890378168,4.023564380161053,2.451005098112319,1.0986122886681098,1.0986122886681098,3.58351893845611,2.3978952727983707,1.2237754316221157,2.70805020110221,0.7419373447293773,0.039220713153281295,6.411818267709897,111.36244,Poor
W134000074544501,Karnataka,UDIPI,kundapura,siddapura1,74.9011,13.6667,2022,8.34,6.2166061010848646,4.651099117876491,3.8522730010223722,3.8066624897703196,3.751854253275325,5.225746673713202,3.6109179126442243,3.1822118404966093,3.380994674344636,0.9162907318741551,0.23901690047049992,6.411818267709897,173.07906,Poor
W133312074420701,Karnataka,UDIPI,kundapura,thekkatte,74.7019,13.5533,2022,6.7,5.303304908059076,2.580216829592325,3.6888794541139363,1.0986122886681098,3.332204510175204,3.4339872044851463,2.1972245773362196,1.2237754316221157,3.4339872044851463,0.6418538861723948,0.039220713153281295,6.411818267709897,121.282,Poor
W134121074391001,Karnataka,UDIPI,kundapura,trasi,74.6503,13.6892,2022,7.5,5.049856007249537,2.580216829592325,3.104586678466073,3.044522437723423,2.4849066497880004,3.713572066704308,2.3978952727983707,1.5260563034950492,2.772588722239781,0.5306282510621704,0.019802627296179712,6.411818267709897,113.7316,Poor
W131041074453201,Karnataka,UDIPI,udupi,uchila,74.7503,13.1922,2022,6.48,4.875197323201151,2.9601050959108397,3.250374491927572,1.3862943611198906,2.0794415416798357,3.258096538021482,1.6094379124341003,1.5260563034950492,2.8903717578961645,0.5306282510621704,0.019802627296179712,6.411818267709897,108.88692,Poor
W132000074450001,Karnataka,UDIPI,udupi,udupi,74.75,13.3333,2022,6.53,5.375278407684165,3.6270040503958487,3.380994674344636,2.4849066497880004,3.295836866004329,3.828641396489095,2.5649493574615367,1.5260563034950492,3.1780538303479458,2.2192034840549946,0.12221763272424921,6.411818267709897,125.29702,Poor
W134230074454501,Karnataka,UDIPI,kundapura,vandse,74.7511,13.7083,2022,7.01,6.089044875446846,3.9080149840306073,4.3694478524670215,3.828641396489095,1.6094379124341003,4.454347296253507,3.044522437723423,2.2512917986064953,3.970291913552122,2.6100697927420065,0.009950330853168083,6.411818267709897,159.47604,Poor
W135054074402401,Karnataka,UDIPI,kundapura,vastre,74.6672,13.8483,2022,7.14,5.198497031265826,3.6270040503958487,2.928523523860541,3.1780538303479458,1.3862943611198906,3.58351893845611,2.3978952727983707,1.2237754316221157,3.1354942159291497,1.2237754316221157,0.019802627296179712,6.411818267709897,117.98076,Poor
W144700074150001,Karnataka,UTTAR KANNADA,karwar,amdalli,74.25,14.7833,2022,8.32,8.074337694089515,5.640487624283887,6.428105272684596,5.493061443340548,4.526126978647638,6.415096959171596,4.74493212836325,4.377014092850337,6.037870919922137,3.86702563949741,1.0438040521731147,6.411818267709897,606.51048,Unsuitable for Drinking
W142315074483001,Karnataka,UTTAR KANNADA,sirsi,amminalli,74.8083,14.3875,2022,8.1,7.470793774195062,5.723585101952381,5.7011122461003225,5.030437921392435,3.728100167267218,6.111467339502679,4.110873864173311,4.298645025734831,5.049856007249537,2.833213344056216,0.6312717768418579,6.411818267709897,377.8988,Unsuitable for Drinking
W143950074194001,Karnataka,UTTAR KANNADA,ankola,ankola,74.3278,14.6639,2022,8.46,6.720220155135295,4.553876891600541,4.677490847567717,4.605170185988092,3.1945831322991562,5.3981627015177525,3.8066624897703196,3.3178157727231046,4.584967478670572,0.7419373447293773,0.2468600779315258,6.411818267709897,222.84764,Very Poor yet Drinkable
W145915074230001,Karnataka,UTTAR KANNADA,supa,anshi,74.3833,14.9875,2022,7.97,6.82001636467413,5.146331009550155,5.011301738639416,4.6443908991413725,2.9338568698359038,5.739792912179234,3.970291913552122,3.7977338590260183,4.127134385045092,0.9555114450274363,0.4574248470388754,6.411818267709897,241.55038,Very Poor yet Drinkable
W142816074273401,Karnataka,UTTAR KANNADA,kumta,antarvalli,74.4508,14.4711,2022,7.0,4.51085950651685,3.258096538021482,2.70805020110221,0.0,1.6486586255873816,3.258096538021482,1.9459101490553132,1.0986122886681098,2.2512917986064953,0.4700036292457356,0.23901690047049992,6.411818267709897,102.8747,Poor
W141100075250002,Karnataka,UTTAR KANNADA,shikarpura,arekoppa,74.8792,14.5958,2022,7.75,6.7464121285733745,5.220355825078324,4.736198448394496,4.248495242049359,3.845883202923601,5.700443573390687,4.189654742026425,3.5263605246161616,3.955082494888593,1.589235205116581,0.7419373447293773,6.411818267709897,232.3457,Very Poor yet Drinkable
W144609074094501,Karnataka,UTTAR KANNADA,karwar,arge karwar,74.1625,14.7692,2022,7.9,5.484796933490655,4.02535169073515,3.8501476017100584,1.9459101490553132,0.262364264467491,4.276666119016055,2.9444389791664403,1.9459101490553132,2.9496883350525844,0.5877866649021191,0.1988508587451652,6.411818267709897,126.882,Poor
W145256074090301,Karnataka,UTTAR KANNADA,karwar,asnoti,74.15,14.8822,2022,8.21,5.707110264748875,4.718498871295094,3.091042453358316,3.1354942159291497,0.18232155679395465,4.804021044733257,3.4965075614664802,2.3978952727983707,2.2082744135228043,0.9162907318741551,0.0,6.411818267709897,138.58424,Poor
W142530074362001,Karnataka,UTTAR KANNADA,kumta,badal,74.6006,14.425,2022,7.06,4.51085950651685,3.258096538021482,2.70805020110221,0.0,1.4816045409242156,3.258096538021482,1.9459101490553132,1.0986122886681098,2.388762789235098,0.6418538861723948,0.0,6.411818267709897,102.86374,Poor
W143203075010801,Karnataka,UTTAR KANNADA,sirsi,banavasi,75.0189,14.5342,2022,8.17,5.860786223465865,4.997212273764115,3.258096538021482,2.3978952727983707,2.5257286443082556,4.882801922586371,3.6635616461296463,2.302585092994046,2.312535423847214,3.0252910757955354,0.0,6.411818267709897,149.37518,Poor
W143200074400001,Karnataka,UTTAR KANNADA,sirsi,bandal,74.6667,14.5333,2022,7.01,4.709530201312334,2.9444389791664403,3.258096538021482,0.0,1.7047480922384253,3.58351893845611,1.9459101490553132,1.791759469228055,2.163323025660538,0.6418538861723948,0.0,6.411818267709897,105.60094,Poor
W143130074241501,Karnataka,UTTAR KANNADA,kumta,bargi,74.4003,14.525,2022,7.27,5.198497031265826,3.912023005428146,3.091042453358316,1.0986122886681098,2.2617630984737906,3.828641396489095,2.5649493574615367,1.6094379124341003,2.5416019934645457,2.151762203259462,0.43178241642553783,6.411818267709897,117.65908,Poor
W150940074452301,Karnataka,UTTAR KANNADA,halliyal,bhagavathi,74.7506,15.1611,2022,8.59,6.111467339502679,4.955827057601261,3.4965075614664802,3.1780538303479458,2.7788192719904172,5.093750200806762,4.430816798843313,0.0,3.109060958860994,1.62924053973028,0.412109650826833,6.411818267709897,165.01696,Poor
W151431074373301,Karnataka,UTTAR KANNADA,haliyal,dandeli dw,74.6175,15.2419,2022,8.19,6.621405651764134,5.53338948872752,4.3694478524670215,3.713572066704308,2.617395832834079,5.575949103146316,4.060443010546419,3.4011973816621555,3.8416005411316,1.8082887711792655,0.3646431135879093,6.411818267709897,215.02856,Very Poor yet Drinkable
W142501074331501,Karnataka,UTTAR KANNADA,kumta,deevalli,74.5503,14.4169,2022,7.1,4.875197323201151,3.912023005428146,2.4849066497880004,0.0,1.252762968495368,3.828641396489095,1.9459101490553132,2.0794415416798357,2.186051276738094,0.4054651081081644,0.0,6.411818267709897,109.1142,Poor
W141550074315001,Karnataka,UTTAR KANNADA,halliyal,dibbanagal,74.5181,14.2639,2022,6.74,5.638354669333745,4.23410650459726,3.4965075614664802,2.1972245773362196,3.3250360206965914,4.406719247264253,2.833213344056216,2.3978952727983707,3.100092288878234,2.2192034840549946,0.0,6.411818267709897,135.83036,Poor
W150516074444901,Karnataka,UTTAR KANNADA,yellapur,douginala,74.7469,15.0878,2022,8.44,6.792344427470809,5.579729825986222,4.672828834461906,3.044522437723423,2.772588722239781,5.796057750765372,4.330733340286331,3.5553480614894135,3.955082494888593,1.3609765531356006,0.0295588022415444,6.411818267709897,233.91296,Very Poor yet Drinkable
W141450074392001,Karnataka,UTTAR KANNADA,honnawar,gerusoppa kpc colony,74.6556,14.2472,2022,6.73,5.14166355650266,4.394449154672439,2.70805020110221,0.0,0.33647223662121295,3.9512437185814275,2.5649493574615367,1.791759469228055,2.766319109226186,0.8754687373538999,0.0,6.411818267709897,116.98912,Poor
W141712074514701,Karnataka,UTTAR KANNADA,siddapur,golgod,74.8631,14.2867,2022,6.86,5.25227342804663,4.465908118654584,2.4849066497880004,1.3862943611198906,1.589235205116581,4.406719247264253,3.1354942159291497,1.9459101490553132,1.9315214116032138,0.7884573603642702,0.0,6.411818267709897,120.45324,Poor
W145434074143301,Karnataka,UTTAR KANNADA,karwar,gopishitta,74.2342,14.9094,2022,8.39,5.198497031265826,4.127134385045092,2.9444389791664403,0.0,0.7884573603642702,4.204692619390966,2.5649493574615367,2.302585092994046,2.341805806147327,0.4054651081081644,0.16551443847757338,6.411818267709897,116.89486,Poor
W145414074180901,Karnataka,UTTAR KANNADA,karwar,gotegali,74.3,14.9039,2022,8.2,5.303304908059076,4.394449154672439,2.9444389791664403,0.0,0.0,4.204692619390966,2.1972245773362196,2.4849066497880004,2.653241964607215,0.5877866649021191,0.33647223662121295,6.411818267709897,120.679,Poor
W142115074253001,Karnataka,UTTAR KANNADA,honnawar,haldipur,74.4175,14.3542,2022,7.4,5.25227342804663,4.31748811353631,2.9444389791664403,1.9459101490553132,1.1631508098056809,4.276666119016055,2.833213344056216,2.0794415416798357,2.2925347571405443,1.62924053973028,0.0,6.411818267709897,120.1981,Poor
W145410074170001,Karnataka,UTTAR KANNADA,karwar,hapkarni,74.2833,14.9028,2022,8.27,4.795790545596741,4.02535169073515,2.4849066497880004,0.0,0.0,3.713572066704308,2.3978952727983707,1.6094379124341003,2.1041341542702074,0.4054651081081644,0.0,6.411818267709897,108.36718,Poor
W141345074513001,Karnataka,UTTAR KANNADA,siddapur,hematemane,74.8583,14.2292,2022,7.18,4.110873864173311,2.5649493574615367,2.4849066497880004,0.0,0.09531017980432487,3.044522437723423,1.6094379124341003,1.0986122886681098,1.5260563034950492,0.33647223662121295,0.0,6.411818267709897,97.10842,Good
W141548074260701,Karnataka,UTTAR KANNADA,honnawar,hirematha,74.4333,14.2633,2022,6.8,6.154858094016418,4.718498871295094,3.9889840465642745,3.2188758248682006,3.563882963939251,4.955827057601261,3.7612001156935624,2.302585092994046,3.586292865338835,2.341805806147327,0.0,6.411818267709897,168.1782,Poor
W145328074110301,Karnataka,UTTAR KANNADA,karwar,honakona,74.1842,14.8911,2022,8.26,5.14166355650266,4.31748811353631,2.4849066497880004,0.0,1.916922612182061,4.276666119016055,2.833213344056216,2.0794415416798357,1.9878743481543455,0.4054651081081644,0.37156355643248307,6.411818267709897,116.90714,Poor
W141510074533001,Karnataka,UTTAR KANNADA,siddapur,hosalli,74.8917,14.2528,2022,7.09,4.709530201312334,3.6375861597263857,2.70805020110221,0.0,1.8082887711792655,3.713572066704308,2.1972245773362196,1.791759469228055,1.9021075263969205,0.4054651081081644,0.0,6.411818267709897,106.36146,Poor
W141340074294001,Karnataka,UTTAR KANNADA,honnawar,idagunji,74.4844,14.2278,2022,7.2,4.948759890378168,3.784189633918261,3.091042453358316,0.0,1.252762968495368,3.9512437185814275,2.1972245773362196,2.0794415416798357,2.302585092994046,0.7419373447293773,0.0,6.411818267709897,110.8199,Poor
W144100074530001,Karnataka,UTTAR KANNADA,sirsi,islur,74.8833,14.6833,2022,8.24,6.089044875446846,5.0369526024136295,3.6888794541139363,2.9444389791664403,3.1654750481410856,5.093750200806762,3.8918202981106265,2.3978952727983707,2.928523523860541,2.740840023925201,0.0,6.411818267709897,164.66436,Poor
W141535074403501,Karnataka,UTTAR KANNADA,honnawar,kabbinahakkalu,74.6675,14.2597,2022,6.76,4.875197323201151,3.912023005428146,2.70805020110221,0.0,0.5306282510621704,3.713572066704308,2.1972245773362196,1.791759469228055,2.424802725718295,0.7419373447293773,0.0,6.411818267709897,109.30244,Poor
W142322074562101,Karnataka,UTTAR KANNADA,siddapur,kanagod,74.9392,14.3894,2022,7.33,5.081404364984463,3.4657359027997265,3.367295829986474,0.0,2.772588722239781,3.9512437185814275,1.6094379124341003,2.3978952727983707,2.4765384001174837,1.4350845252893227,0.0,6.411818267709897,114.55712,Poor
W150326074440601,Karnataka,UTTAR KANNADA,yellapur,kannegeri,74.735,15.0572,2022,7.56,5.602118820879701,4.718498871295094,3.258096538021482,0.0,0.0,4.574710978503383,2.9444389791664403,2.5649493574615367,2.8735646395797834,1.33500106673234,0.1988508587451652,6.411818267709897,132.76454,Poor
W144850074560901,Karnataka,UTTAR KANNADA,mundgod,katur,74.9358,14.8139,2022,8.48,5.8888779583328805,4.867534450455582,3.58351893845611,2.1972245773362196,1.5040773967762742,4.624972813284271,3.5553480614894135,1.6094379124341003,3.374168709274236,2.667228206581955,0.18232155679395465,6.411818267709897,148.86302,Poor
W144010074172001,Karnataka,UTTAR KANNADA,ankola,keni,74.2839,14.6694,2022,7.79,5.081404364984463,4.02535169073515,2.70805020110221,2.1972245773362196,0.5306282510621704,4.127134385045092,2.9444389791664403,1.6094379124341003,1.8718021769015913,0.9162907318741551,0.0,6.411818267709897,114.54166,Poor
W143329074454501,Karnataka,UTTAR KANNADA,sirsi,kolgibis,74.7625,14.5581,2022,6.89,5.017279836814924,3.912023005428146,3.091042453358316,0.0,1.1939224684724346,4.04305126783455,2.5649493574615367,1.9459101490553132,2.186051276738094,0.6931471805599453,0.0,6.411818267709897,112.54266,Poor
W151000074380001,Karnataka,UTTAR KANNADA,halliyal,kulgi,74.6339,15.1664,2022,8.22,7.273092595999522,6.052089168924417,5.332718793265369,4.04305126783455,0.5306282510621704,6.3835066348840055,4.5217885770490405,4.477336814478207,4.044804116661965,1.2237754316221157,0.49469624183610705,6.411818267709897,323.63528,Unsuitable for Drinking
W143225074411001,Karnataka,UTTAR KANNADA,sirsi,kursi,74.6861,14.5403,2022,6.96,4.51085950651685,2.9444389791664403,2.70805020110221,1.791759469228055,0.262364264467491,3.258096538021482,1.6094379124341003,1.6094379124341003,1.9600947840472698,0.9932517730102833,0.0,6.411818267709897,102.13924,Poor
W143430074220001,Karnataka,UTTAR KANNADA,kumta,madangeri,74.3667,14.575,2022,7.91,5.802118375377063,4.23410650459726,3.9318256327243257,1.791759469228055,3.594568774642695,4.5217885770490405,3.1354942159291497,2.302585092994046,3.2733640101522705,0.7884573603642702,0.0,6.411818267709897,144.26594,Poor
W150200074510801,Karnataka,UTTAR KANNADA,yellapur,madanur,74.8522,15.0333,2022,8.24,6.46302945692067,5.429345628954441,4.219507705176107,3.295836866004329,2.5952547069568657,5.575949103146316,4.477336814478207,2.4849066497880004,2.995732273553991,2.2512917986064953,0.1988508587451652,6.411818267709897,197.64956,Poor
W145400074090001,Karnataka,UTTAR KANNADA,karwar,majali,74.15,14.9,2022,8.23,5.484796933490655,5.117993812416755,2.70805020110221,1.6094379124341003,0.0,4.990432586778736,3.8918202981106265,1.9459101490553132,1.667706820558076,0.9932517730102833,0.0,6.411818267709897,134.42052,Poor
W144615075010001,Karnataka,UTTAR KANNADA,mundgod,malgi,75.0167,14.7708,2022,8.09,5.484796933490655,3.4657359027997265,3.8501476017100584,1.3862943611198906,2.7788192719904172,4.204692619390966,3.6109179126442243,0.0,2.9231615807191558,1.5040773967762742,0.23901690047049992,6.411818267709897,127.59476,Poor
W140600074293001,Karnataka,UTTAR KANNADA,bhatkal,manki1,74.4842,14.1,2022,7.61,5.14166355650266,3.784189633918261,3.091042453358316,1.791759469228055,2.4069451083182885,4.127134385045092,3.044522437723423,1.0986122886681098,2.3978952727983707,1.0296194171811581,0.0,6.411818267709897,116.56864,Poor
W141510074470001,Karnataka,UTTAR KANNADA,siddapur,mavinagundi,74.7833,14.2528,2022,6.93,4.51085950651685,3.4657359027997265,2.4849066497880004,0.0,0.7419373447293773,3.4339872044851463,1.6094379124341003,1.791759469228055,1.8562979903656263,0.4054651081081644,0.0,6.411818267709897,102.47212,Poor
W142935074253001,Karnataka,UTTAR KANNADA,kumta,mirjan,74.4175,14.4931,2022,7.28,4.394449154672439,3.258096538021482,2.70805020110221,0.0,0.0,3.258096538021482,1.9459101490553132,1.0986122886681098,1.9459101490553132,0.5877866649021191,0.0,6.411818267709897,101.03472,Poor
W141445074333001,Karnataka,UTTAR KANNADA,honnawar,moodkani,74.5508,14.2458,2022,6.88,4.875197323201151,3.784189633918261,2.9444389791664403,0.0,1.0647107369924282,3.828641396489095,2.3978952727983707,1.791759469228055,2.1972245773362196,0.4700036292457356,0.0,6.411818267709897,109.27062,Poor
H145800075020001,Karnataka,UTTAR KANNADA,mundgod,mundgod,75.075,14.9833,2022,8.15,7.244941546337007,6.1070228877422545,5.181783550292085,4.143134726391533,2.833213344056216,6.246106765481563,4.356708826689592,4.3694478524670215,4.428433007488037,1.0647107369924282,0.3920420877760237,6.411818267709897,321.9321,Unsuitable for Drinking
W150323074205201,Karnataka,UTTAR KANNADA,supa,nujje,74.3478,15.0564,2022,8.1,5.081404364984463,4.31748811353631,2.0794415416798357,0.0,0.0,4.127134385045092,2.5649493574615367,2.0794415416798357,1.916922612182061,0.5877866649021191,0.3293037471426004,6.411818267709897,114.3358,Poor
W143125074360501,Karnataka,UTTAR KANNADA,sirsi,ragi hosalli,74.6014,14.5236,2022,6.79,5.564520407322694,4.31748811353631,3.367295829986474,2.5649493574615367,2.5257286443082556,4.406719247264253,2.5649493574615367,2.5649493574615367,2.8791984572980396,2.1972245773362196,0.0,6.411818267709897,131.55616,Poor
W145115074074701,Karnataka,UTTAR KANNADA,karwar,sadashivgad,74.1297,14.8542,2022,8.1,6.311734809152915,5.375278407684165,3.367295829986474,2.9444389791664403,3.879499813722586,5.3612921657094255,4.276666119016055,2.302585092994046,2.9338568698359038,1.8718021769015913,0.0,6.411818267709897,185.8902,Poor
W142620074523501,Karnataka,UTTAR KANNADA,siddapur,sampagod,74.8764,14.4389,2022,7.32,5.351858133476067,3.912023005428146,3.258096538021482,1.0986122886681098,3.339321977944068,4.276666119016055,2.70805020110221,2.302585092994046,2.5649493574615367,1.8562979903656263,0.09531017980432487,6.411818267709897,124.24148,Poor
W140140074314701,Karnataka,UTTAR KANNADA,bhatkal,shirali,74.5178,14.0167,2022,7.39,4.51085950651685,3.4657359027997265,2.4849066497880004,0.0,0.4054651081081644,3.4339872044851463,1.0986122886681098,1.9459101490553132,1.9740810260220096,0.33647223662121295,0.0,6.411818267709897,102.39376,Poor
W133930074543001,Karnataka,UTTAR KANNADA,siddapur,siddapur2,74.9,14.35,2022,7.94,7.848153086199526,6.114566744241966,5.968707559985366,4.59511985013459,4.8283137373023015,5.993961427306569,4.709530201312334,3.4468078929142076,5.885548321516433,3.756538102587751,0.2776317365982795,6.411818267709897,510.70156,Unsuitable for Drinking
W143730074522502,Karnataka,UTTAR KANNADA,sirsi,sirsi1,74.8736,14.625,2022,8.33,5.3981627015177525,3.912023005428146,3.258096538021482,0.0,3.459466289786131,4.406719247264253,2.833213344056216,2.3978952727983707,2.186051276738094,1.252762968495368,0.0,6.411818267709897,125.53432,Poor
W141812074504701,Karnataka,UTTAR KANNADA,siddapur,sunkatti,74.8464,14.3033,2022,6.79,4.51085950651685,2.9444389791664403,2.70805020110221,0.0,2.4765384001174837,3.4339872044851463,2.1972245773362196,1.0986122886681098,2.0918640616783932,0.7419373447293773,0.0,6.411818267709897,103.26906,Poor
W143325074210501,Karnataka,UTTAR KANNADA,kumta,torke,74.3514,14.5569,2022,7.6,5.484796933490655,3.6375861597263857,4.060443010546419,1.3862943611198906,0.7419373447293773,4.406719247264253,2.70805020110221,2.4849066497880004,2.6946271807700692,0.4054651081081644,0.0,6.411818267709897,125.6793,Poor
W143441074542201,Karnataka,UTTAR KANNADA,sirsi,unchalli,74.9061,14.5781,2022,8.19,5.638354669333745,4.718498871295094,3.4965075614664802,0.0,0.0,4.574710978503383,3.044522437723423,2.4849066497880004,2.884800712846709,0.9555114450274363,0.0,6.411818267709897,134.60756,Poor
W142303074514301,Karnataka,UTTAR KANNADA,siddapur,uppadike,74.8619,14.3842,2022,6.68,6.154858094016418,5.53338948872752,2.70805020110221,0.0,1.9315214116032138,5.3612921657094255,4.1588830833596715,2.6390573296152584,2.2192034840549946,1.791759469228055,0.0,6.411818267709897,169.72062,Poor
W145230075025501,Karnataka,UTTAR KANNADA,mundgod,vadageri,75.0486,14.875,2022,8.12,6.133398042996649,4.955827057601261,3.784189633918261,3.7376696182833684,2.714694743820879,4.844187086458591,3.367295829986474,2.6390573296152584,3.380994674344636,3.3463891451671604,0.0,6.411818267709897,167.86818,Poor
W142200074433001,Karnataka,UTTAR KANNADA,sirsi,vandatte,74.725,14.3667,2022,6.74,4.795790545596741,3.6375861597263857,2.70805020110221,0.0,1.5040773967762742,3.58351893845611,1.9459101490553132,1.791759469228055,2.2192034840549946,1.252762968495368,0.0,6.411818267709897,107.37326,Poor
W144100074560001,Karnataka,UTTAR KANNADA,sirsi,yekkambi,74.9333,14.6833,2022,8.25,5.739792912179234,4.770684624465665,3.367295829986474,2.8903717578961645,0.9162907318741551,4.5217885770490405,3.044522437723423,2.3978952727983707,2.8735646395797834,2.8154087194227095,0.0,6.411818267709897,141.0741,Poor
W145800074440001,Karnataka,UTTAR KANNADA,yellapur,yellapur1,74.725,14.9583,2022,7.91,6.523562306149512,5.187385805840755,4.605170185988092,3.6109179126442243,2.631888840136646,5.236441962829949,3.9512437185814275,2.772588722239781,4.102643365036796,2.631888840136646,0.2546422183735807,6.411818267709897,202.52034,Very Poor yet Drinkable
W162326076302601,Karnataka,Yadgir,shorapur,bolashettihal,76.5006,16.3906,2022,7.77,6.8679744089702925,5.596197263976263,4.829113417472866,4.623010104116422,0.18232155679395465,5.545177444479562,4.07753744390572,3.3214324131932926,4.507557357121091,1.589235205116581,0.6312717768418579,6.411818267709897,251.75458,Very Poor yet Drinkable
W165230077240001,Karnataka,Yadgir,yadgir,gurmitkal1,77.3839,16.8708,2022,7.81,6.803505257608338,5.476045054331764,4.7086288943563215,4.68213122712422,0.9555114450274363,5.771441123130016,4.48863636973214,3.2308043957334744,3.9435216724875173,0.9555114450274363,0.23901690047049992,6.411818267709897,241.25244,Very Poor yet Drinkable
W162200076350001,Karnataka,Yadgir,shorapur,kakkeri,76.5833,16.3667,2022,7.85,7.236339342754344,6.030204375423913,5.056245805348308,4.948759890378168,3.3568971227655755,5.3981627015177525,3.970291913552122,3.131136910560194,5.292299294222474,3.8691155044168695,0.832909122935104,6.411818267709897,332.3009,Unsuitable for Drinking
W164430076330001,Karnataka,Yadgir,shorapur,malla,76.55,16.7417,2022,8.17,7.696667081526462,5.905361848054571,5.1428324637076415,6.280021236970423,3.487375077903208,5.771441123130016,4.394449154672439,3.407841924380824,5.917010361183034,1.308332819650179,1.0647107369924282,6.411818267709897,475.66038,Unsuitable for Drinking
W164301077021401,Karnataka,Yadgir,shahpur,managanal,77.0372,16.7169,2022,8.75,8.488999457045455,6.909154299895844,6.575215300888529,5.484796933490655,5.365040998590945,6.042632833682381,3.713572066704308,4.366912996863833,6.639352821262312,4.837075242970874,1.1631508098056809,6.411818267709897,901.9779,Unsuitable for Drinking
W164800076473601,Karnataka,Yadgir,shahpur,mudbal,76.7842,16.8,2022,8.05,6.803505257608338,5.549853992363464,4.642465970731788,4.394449154672439,3.5234150143864045,5.420534999272286,3.8918202981106265,3.2771447329921766,4.557029810660157,2.5416019934645457,1.0986122886681098,6.411818267709897,244.5062,Very Poor yet Drinkable
W172300078311501,Telangana,HYDERABAD,amberpet,amberpet,17.3833,78.5208,2019,8.02,7.04141166379481,5.62040086571715,5.459585514144159,2.0794415416798357,1.8870696490323797,5.484796933490655,3.295836866004329,3.784189633918261,4.969813299576001,2.833213344056216,0.6043159668533294,6.466144724237619,280.04308,Very Poor yet Drinkable
W173700080303001,Telangana,KHAMMAM,tekulapalli,madira1,17.6167,80.5083,2019,7.28,7.719129840906732,6.059123195581797,5.7899601708972535,5.14166355650266,5.541263545158426,6.154858094016418,4.859812404361672,3.6375861597263857,5.749392985908253,2.0794415416798357,0.8197798314933114,7.311886164077165,618.12292,Unsuitable for Drinking
W163441078335002,Telangana,MAHABUBNAGAR,telkapalle,telkapalli-pz,16.5781,78.5639,2019,7.63,6.953684210870537,6.059123195581797,4.8283137373023015,3.456316680883235,1.3862943611198906,5.278114659230517,3.9318256327243257,2.8903717578961645,5.135798437050262,0.4700036292457356,0.7654678421395714,6.48768401848461,278.18482,Very Poor yet Drinkable
